fiscal_year,customer_code,market,date,product_code,product,variant,sold_quantity,gross_price_per_item,gross_price_total
2020,90004067,Japan,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,16.2323,292.1814
2020,90004068,Japan,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,16.2323,146.0907
2020,90005159,Pakistan,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137
2020,90005160,Pakistan,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,16.2323,584.3628
2020,90005162,Pakistan,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,16.2323,162.3230
2020,90006156,Philiphines,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,58,16.2323,941.4734
2020,90008164,Australia,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,16.2323,535.6659
2020,90008166,Australia,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,16.2323,616.8274
2020,90008167,Australia,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,64,16.2323,1038.8672
2020,90008168,Australia,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,55,16.2323,892.7765
2020,90009127,Newzealand,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,16.2323,129.8584
2020,90009128,Newzealand,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,16.2323,340.8783
2020,90009130,Newzealand,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,16.2323,113.6261
2020,90009131,Newzealand,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,16.2323,227.2522
2020,90009132,Newzealand,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,16.2323,178.5553
2020,90010044,Bangladesh,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,16.2323,146.0907
2020,90010046,Bangladesh,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,16.2323,259.7168
2020,90011186,France,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,16.2323,373.3429
2020,90011187,France,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,16.2323,340.8783
2020,90011188,France,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,16.2323,746.6858
2020,90011190,France,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,16.2323,779.1504
2020,90011191,France,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,16.2323,486.9690
2020,90011192,France,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,16.2323,584.3628
2020,90012034,Germany,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,16.2323,486.9690
2020,90012035,Germany,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,16.2323,503.2013
2020,90012036,Germany,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137
2020,90012038,Germany,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,16.2323,470.7367
2020,90012039,Germany,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292
2020,90012040,Germany,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,16.2323,292.1814
2020,90013116,Italy,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,16.2323,519.4336
2020,90013118,Italy,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,16.2323,454.5044
2020,90013119,Italy,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,16.2323,438.2721
2020,90013120,Italy,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,16.2323,486.9690
2020,90013122,Italy,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,16.2323,486.9690
2020,90013123,Italy,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,16.2323,486.9690
2020,90013124,Italy,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,32,16.2323,519.4336
2020,90014135,Netherlands,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292
2020,90014136,Netherlands,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,16.2323,81.1615
2020,90014138,Netherlands,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,16.2323,194.7876
2020,90014139,Netherlands,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,16.2323,373.3429
2020,90014140,Netherlands,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969
2020,90015144,Norway,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,16.2323,178.5553
2020,90015146,Norway,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,16.2323,227.2522
2020,90015147,Norway,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,16.2323,129.8584
2020,90015148,Norway,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,16.2323,211.0199
2020,90015150,Norway,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137
2020,90016171,Poland,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292
2020,90016172,Poland,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,16.2323,227.2522
2020,90016174,Poland,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,16.2323,97.3938
2020,90016175,Poland,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,16.2323,389.5752
2020,90016176,Poland,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969
2020,90017050,Portugal,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969
2020,90017051,Portugal,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969
2020,90017052,Portugal,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969
2020,90017054,Portugal,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,16.2323,97.3938
2020,90017055,Portugal,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,16.2323,113.6261
2020,90017056,Portugal,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292
2020,90017058,Portugal,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,16.2323,113.6261
2020,90017059,Portugal,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,16.2323,308.4137
2020,90018106,Spain,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,16.2323,113.6261
2020,90018107,Spain,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,16.2323,81.1615
2020,90018108,Spain,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,16.2323,113.6261
2020,90018110,Spain,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,16.2323,146.0907
2020,90018111,Spain,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,16.2323,178.5553
2020,90018112,Spain,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969
2020,90018114,Spain,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292
2020,90019200,Sweden,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,16.2323,48.6969
2020,90019203,Sweden,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.2323,16.2323
2020,90020098,Austria,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.2323,16.2323
2020,90020100,Austria,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.2323,16.2323
2020,90020102,Austria,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.2323,16.2323
2020,90020103,Austria,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,16.2323,16.2323
2020,90021086,"United Kingdom",2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,16.2323,275.9491
2020,90021087,"United Kingdom",2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,16.2323,779.1504
2020,90021088,"United Kingdom",2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,16.2323,551.8982
2020,90021090,"United Kingdom",2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,16.2323,730.4535
2020,90021091,"United Kingdom",2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,16.2323,405.8075
2020,90021092,"United Kingdom",2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,16.2323,486.9690
2020,90021094,"United Kingdom",2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,43,16.2323,697.9889
2020,90021095,"United Kingdom",2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,16.2323,389.5752
2020,90022071,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,16.2323,211.0199
2020,90022072,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,115,16.2323,1866.7145
2020,90022074,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,138,16.2323,2240.0574
2020,90022075,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,76,16.2323,1233.6548
2020,90022076,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,78,16.2323,1266.1194
2020,90022078,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,94,16.2323,1525.8362
2020,90022079,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,16.2323,259.7168
2020,90022080,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,61,16.2323,990.1703
2020,90022082,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,16.2323,324.6460
2020,90022083,USA,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,16.2323,616.8274
2020,90023022,Canada,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,16.2323,762.9181
2020,90023023,Canada,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,16.2323,259.7168
2020,90023024,Canada,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,53,16.2323,860.3119
2020,90023026,Canada,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,49,16.2323,795.3827
2020,90023027,Canada,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,16.2323,292.1814
2020,90023028,Canada,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,16.2323,616.8274
2020,90023030,Canada,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,16.2323,762.9181
2020,90024183,Chile,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,16.2323,32.4646
2020,90024184,Chile,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,16.2323,32.4646
2020,90027207,Brazil,2020-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,16.2323,64.9292
2021,70002017,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,248,19.0573,4726.2104
2021,70002018,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,240,19.0573,4573.7520
2021,70003181,Indonesia,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,19.0573,590.7763
2021,70003182,Indonesia,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,19.0573,705.1201
2021,70004069,Japan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,19.0573,133.4011
2021,70004070,Japan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,19.0573,228.6876
2021,70005163,Pakistan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,19.0573,323.9741
2021,70006157,Philiphines,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,60,19.0573,1143.4380
2021,70006158,Philiphines,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,19.0573,647.9482
2021,70007198,"South Korea",2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,19.0573,457.3752
2021,70007199,"South Korea",2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,88,19.0573,1677.0424
2021,70008169,Australia,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,49,19.0573,933.8077
2021,70008170,Australia,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,60,19.0573,1143.4380
2021,70009133,Newzealand,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,19.0573,133.4011
2021,70009134,Newzealand,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,19.0573,400.2033
2021,70010047,Bangladesh,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,19.0573,705.1201
2021,70011193,France,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,70,19.0573,1334.0110
2021,70011194,France,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,19.0573,343.0314
2021,70012042,Germany,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,19.0573,533.6044
2021,70012043,Germany,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,19.0573,552.6617
2021,70013125,Italy,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,19.0573,400.2033
2021,70013126,Italy,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,19.0573,266.8022
2021,70014142,Netherlands,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,19.0573,114.3438
2021,70014143,Netherlands,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,19.0573,400.2033
2021,70015151,Norway,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,19.0573,495.4898
2021,70016177,Poland,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,19.0573,323.9741
2021,70016178,Poland,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,19.0573,114.3438
2021,70018115,Spain,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,19.0573,533.6044
2021,70022085,USA,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,112,19.0573,2134.4176
2021,70023031,Canada,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,52,19.0573,990.9796
2021,70026206,Mexico,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,19.0573,38.1146
2021,80001019,China,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,252,19.0573,4802.4396
2021,80006154,Philiphines,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,190,19.0573,3620.8870
2021,80006155,Philiphines,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,198,19.0573,3773.3454
2021,80007195,"South Korea",2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,421,19.0573,8023.1233
2021,90001021,China,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,58,19.0573,1105.3234
2021,90002001,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,136,19.0573,2591.7928
2021,90002002,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,202,19.0573,3849.5746
2021,90002003,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,74,19.0573,1410.2402
2021,90002005,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,158,19.0573,3011.0534
2021,90002006,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,120,19.0573,2286.8760
2021,90002007,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,129,19.0573,2458.3917
2021,90002009,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,58,19.0573,1105.3234
2021,90002010,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,77,19.0573,1467.4121
2021,90002011,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,144,19.0573,2744.2512
2021,90002013,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,200,19.0573,3811.4600
2021,90002014,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,94,19.0573,1791.3862
2021,90002015,India,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,175,19.0573,3335.0275
2021,90003179,Indonesia,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,80,19.0573,1524.5840
2021,90004061,Japan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,19.0573,171.5157
2021,90004062,Japan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,19.0573,285.8595
2021,90004063,Japan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,19.0573,76.2292
2021,90004065,Japan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,19.0573,323.9741
2021,90004066,Japan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,19.0573,228.6876
2021,90004067,Japan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,19.0573,457.3752
2021,90005159,Pakistan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,19.0573,552.6617
2021,90005161,Pakistan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,19.0573,171.5157
2021,90005162,Pakistan,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,19.0573,343.0314
2021,90006153,Philiphines,2020-09-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,19.0573,323.9741
