fiscal_year,customer_code,market,date,product_code,product,variant,sold_quantity,gross_price,gross_price_total,pre_invoice_discount_pct
2021,90008167,Australia,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,83,19.0573,1581.7559,0.2339
2021,90008168,Australia,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,86,19.0573,1638.9278,0.2511
2021,90009127,Newzealand,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,19.0573,590.7763,0.2964
2021,90009128,Newzealand,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,19.0573,438.3179,0.1818
2021,90009129,Newzealand,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,58,19.0573,1105.3234,0.1809
2021,90009131,Newzealand,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,19.0573,552.6617,0.3015
2021,90009132,Newzealand,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,19.0573,495.4898,0.2566
2021,90010044,Bangladesh,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,19.0573,400.2033,0.2594
2021,90010045,Bangladesh,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,19.0573,343.0314,0.2883
2021,90011185,France,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,97,19.0573,1848.5581,0.2613
2021,90011187,France,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,71,19.0573,1353.0683,0.2899
2021,90011188,France,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,85,19.0573,1619.8705,0.2996
2021,90011189,France,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,43,19.0573,819.4639,0.2933
2021,90011191,France,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,74,19.0573,1410.2402,0.1925
2021,90011192,France,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,111,19.0573,2115.3603,0.2439
2021,90012033,Germany,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,44,19.0573,838.5212,0.2638
2021,90012035,Germany,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,52,19.0573,990.9796,0.3045
2021,90012036,Germany,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,56,19.0573,1067.2088,0.2421
2021,90012037,Germany,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,19.0573,743.2347,0.2129
2021,90012039,Germany,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,42,19.0573,800.4066,0.2819
2021,90012040,Germany,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,19.0573,857.5785,0.1814
2021,90012041,Germany,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,19,19.0573,362.0887,0.2048
2021,90013116,Italy,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,36,19.0573,686.0628,0.2250
2021,90013117,Italy,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,19.0573,571.7190,0.2411
2021,90013119,Italy,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,19.0573,552.6617,0.2591
2021,90013120,Italy,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,19.0573,857.5785,0.2360
2021,90013121,Italy,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,19.0573,323.9741,0.2093
2021,90013123,Italy,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,19.0573,457.3752,0.2252
2021,90013124,Italy,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,19.0573,857.5785,0.2046
2021,90014135,Netherlands,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,19.0573,247.7449,0.3042
2021,90014136,Netherlands,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,19.0573,533.6044,0.2034
2021,90014137,Netherlands,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,19.0573,152.4584,0.2825
2021,90014139,Netherlands,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,19.0573,285.8595,0.2892
2021,90014140,Netherlands,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,19.0573,171.5157,0.2733
2021,90014141,Netherlands,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,19.0573,495.4898,0.3074
2021,90015144,Norway,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,19.0573,381.1460,0.2594
2021,90015145,Norway,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,19.0573,419.2606,0.2660
2021,90015147,Norway,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,19.0573,533.6044,0.1965
2021,90015148,Norway,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,19.0573,228.6876,0.3076
2021,90015149,Norway,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,19.0573,304.9168,0.2671
2021,90016171,Poland,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,19.0573,343.0314,0.2974
2021,90016172,Poland,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,19.0573,533.6044,0.2653
2021,90016173,Poland,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,19.0573,343.0314,0.2623
2021,90016175,Poland,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,19.0573,171.5157,0.2130
2021,90016176,Poland,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,19.0573,514.5471,0.2143
2021,90017049,Portugal,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,19.0573,114.3438,0.2938
2021,90017051,Portugal,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,19.0573,209.6303,0.2753
2021,90017052,Portugal,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,19.0573,895.6931,0.2371
2021,90017053,Portugal,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,19.0573,705.1201,0.2431
2021,90017055,Portugal,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,19.0573,667.0055,0.1983
2021,90017056,Portugal,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,19.0573,628.8909,0.2692
2021,90017057,Portugal,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,19.0573,438.3179,0.1844
2021,90017059,Portugal,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,19.0573,876.6358,0.2308
2021,90018105,Spain,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,19.0573,667.0055,0.2963
2021,90018107,Spain,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,19.0573,266.8022,0.2082
2021,90018108,Spain,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,19.0573,857.5785,0.2363
2021,90018109,Spain,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,19.0573,495.4898,0.2375
2021,90018111,Spain,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,19.0573,647.9482,0.2627
2021,90018112,Spain,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,19.0573,628.8909,0.2949
2021,90018113,Spain,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,19.0573,781.3493,0.1960
2021,90019200,Sweden,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,19.0573,152.4584,0.2261
2021,90019201,Sweden,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,19.0573,209.6303,0.3015
2021,90019203,Sweden,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,19.0573,152.4584,0.2007
2021,90020097,Austria,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,19.0573,323.9741,0.2522
2021,90020099,Austria,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,19.0573,38.1146,0.3091
2021,90020100,Austria,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,19.0573,247.7449,0.2909
2021,90020101,Austria,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,19.0573,171.5157,0.1930
2021,90020103,Austria,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,19.0573,304.9168,0.1938
2021,90021087,"United Kingdom",2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,19.0573,590.7763,0.2444
2021,90021088,"United Kingdom",2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,43,19.0573,819.4639,0.1931
2021,90021089,"United Kingdom",2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,19.0573,266.8022,0.2943
2021,90021091,"United Kingdom",2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,119,19.0573,2267.8187,0.2501
2021,90021092,"United Kingdom",2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,48,19.0573,914.7504,0.2329
2021,90021093,"United Kingdom",2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,86,19.0573,1638.9278,0.2845
2021,90021095,"United Kingdom",2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,19.0573,895.6931,0.2848
2021,90022071,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,184,19.0573,3506.5432,0.2257
2021,90022072,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,19.0573,857.5785,0.1853
2021,90022073,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,249,19.0573,4745.2677,0.1953
2021,90022075,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,260,19.0573,4954.8980,0.2375
2021,90022076,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,271,19.0573,5164.5283,0.2882
2021,90022077,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,209,19.0573,3982.9757,0.3028
2021,90022079,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,249,19.0573,4745.2677,0.2075
2021,90022080,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,277,19.0573,5278.8721,0.3059
2021,90022081,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,252,19.0573,4802.4396,0.2902
2021,90022083,USA,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,93,19.0573,1772.3289,0.1927
2021,90023023,Canada,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,19.0573,590.7763,0.2652
2021,90023024,Canada,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,121,19.0573,2305.9333,0.2289
2021,90023025,Canada,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,99,19.0573,1886.6727,0.2571
2021,90023027,Canada,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,119,19.0573,2267.8187,0.2554
2021,90023028,Canada,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,98,19.0573,1867.6154,0.2598
2021,90023029,Canada,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,107,19.0573,2039.1311,0.2506
2021,90024183,Chile,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,19.0573,247.7449,0.2251
2021,90024184,Chile,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,19.0573,152.4584,0.1839
2021,90025209,Columbia,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,19.0573,57.1719,0.2386
2021,90026205,Mexico,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,19.0573,266.8022,0.2554
2021,90027207,Brazil,2020-11-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,19.0573,38.1146,0.2772
2021,70002018,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,388,19.0573,7394.2324,0.2061
2021,70003182,Indonesia,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,187,19.0573,3563.7151,0.2065
2021,70004070,Japan,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,23,19.0573,438.3179,0.2612
2021,70005163,Pakistan,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,19.0573,781.3493,0.2471
2021,70006158,Philiphines,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,46,19.0573,876.6358,0.2450
2021,70007198,"South Korea",2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,85,19.0573,1619.8705,0.0736
2021,70007199,"South Korea",2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,181,19.0573,3449.3713,0.2105
2021,70008170,Australia,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,153,19.0573,2915.7669,0.1817
2021,70009134,Newzealand,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,19.0573,152.4584,0.2899
2021,70010047,Bangladesh,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,61,19.0573,1162.4953,0.0552
2021,70010048,Bangladesh,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,69,19.0573,1314.9537,0.2205
2021,70011194,France,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,19.0573,381.1460,0.1859
2021,70012042,Germany,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,19.0573,743.2347,0.0936
2021,70012043,Germany,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,43,19.0573,819.4639,0.2287
2021,70013126,Italy,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,56,19.0573,1067.2088,0.2873
2021,70014142,Netherlands,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,37,19.0573,705.1201,0.0962
2021,70014143,Netherlands,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,19.0573,533.6044,0.2674
2021,70015151,Norway,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,47,19.0573,895.6931,0.0679
2021,70015152,Norway,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,19.0573,552.6617,0.2488
2021,70016178,Poland,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,19.0573,628.8909,0.2623
2021,70017060,Portugal,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,43,19.0573,819.4639,0.1817
2021,70018115,Spain,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,61,19.0573,1162.4953,0.2219
2021,70019204,Sweden,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,19.0573,323.9741,0.2561
2021,70020104,Austria,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,19.0573,266.8022,0.2826
2021,70021096,"United Kingdom",2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,85,19.0573,1619.8705,0.2865
2021,70022084,USA,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,275,19.0573,5240.7575,0.0849
2021,70023031,Canada,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,57,19.0573,1086.2661,0.0809
2021,70023032,Canada,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,130,19.0573,2477.4490,0.2779
2021,70026206,Mexico,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,18,19.0573,343.0314,0.3043
2021,70027208,Brazil,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,19.0573,266.8022,0.2791
2021,80001019,China,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,529,19.0573,10081.3117,0.2485
2021,80006154,Philiphines,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,272,19.0573,5183.5856,0.2103
2021,80006155,Philiphines,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,336,19.0573,6403.2528,0.3091
2021,80007195,"South Korea",2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,305,19.0573,5812.4765,0.2617
2021,80007196,"South Korea",2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,561,19.0573,10691.1453,0.2819
2021,90001020,China,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,86,19.0573,1638.9278,0.1965
2021,90002002,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,113,19.0573,2153.4749,0.3025
2021,90002003,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,264,19.0573,5031.1272,0.3028
2021,90002004,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,331,19.0573,6307.9663,0.2753
2021,90002006,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,51,19.0573,971.9223,0.3038
2021,90002007,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,248,19.0573,4726.2104,0.2508
2021,90002008,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,201,19.0573,3830.5173,0.2207
2021,90002010,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,96,19.0573,1829.5008,0.2259
2021,90002011,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,423,19.0573,8061.2379,0.2793
2021,90002012,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,396,19.0573,7546.6908,0.1957
2021,90002014,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,437,19.0573,8328.0401,0.2057
2021,90002015,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,388,19.0573,7394.2324,0.2004
2021,90002016,India,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,423,19.0573,8061.2379,0.2933
2021,90003179,Indonesia,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,192,19.0573,3659.0016,0.2455
2021,90003180,Indonesia,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,94,19.0573,1791.3862,0.2342
2021,90004062,Japan,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,19.0573,304.9168,0.2863
2021,90004063,Japan,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,19.0573,114.3438,0.2676
2021,90004064,Japan,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,19.0573,285.8595,0.2235
2021,90004066,Japan,2020-12-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,19.0573,95.2865,0.1830
